0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
9 1
9 2
9 3
9 4
10 4
11 4
11 3
11 2
11 1
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
19 1
19 2
19 3
19 4
18 4
17 4
16 4
15 4
15 5
15 6
16 6
17 6
18 6
19 6
19 7
19 8
19 9
18 9
17 9
16 9
15 9
14 9
14 8
15 8
16 8
17 8
17 7
18 7
18 8
